value,score
resprouts,1
fire_killed,1
fire_killed resprouts,1
juvenile_fire_killed,1
juvenile_resprout,1
fire_killed partial_resprouting,1
partial_resprouting,1
partial_resprouting resprouts,1
fire_killed partial_resprouting resprouts,1
0.778,1
0.6,1
0.736,1
0.167,1
0.807,1
1,1
0.774,1
0.188,1
0.683,1
0,1
0.5,1
0.521739130434783,1
0.818181818181818,1
0.647058823529412,1
0.383116883116883,1
0.425287356321839,1
0.7,1
0.894736842105263,1
0.673469387755102,1
0.816901408450704,1
0.560606060606061,1
0.726027397260274,1
1.2,1
1.1038961038961,1
0.982758620689655,1
1.2716049382716,1
0.359712230215827,1
0.474576271186441,1
0.906779661016949,1
0.666666666666667,1
0.888888888888889,1
1.53448275862069,1
1.23333333333333,1
1.08974358974359,1
0.426229508196721,1
0.662790697674419,1
0.833333333333333,1
1.02040816326531,1
1.17307692307692,1
0.62280701754386,1
0.611111111111111,1
1.01388888888889,1
1.025,1
0.4,1
0.342857142857143,1
1.04444444444444,1
0.853658536585366,1
0.777777777777778,1
0.892307692307692,1
0.0731707317073171,1
0.2,1
1.75675675675676,1
0.572727272727273,1
0.924242424242424,1
0.642857142857143,1
0.8,1
0.688888888888889,1
0.877777777777778,1
0.709090909090909,1
0.935483870967742,1
1.21917808219178,1
0.875,1
0.675,1
0.574074074074074,1
0.837837837837838,1
1.2156862745098,1
0.048780487804878,1
1.32608695652174,1
0.4375,1
0.804878048780488,1
1.54545454545455,1
0.585365853658537,1
0.441860465116279,1
0.08,1
0.34,1
0.0341880341880342,1
0.377777777777778,1
0.176,1
0.452830188679245,1
0.663265306122449,1
0.35042735042735,1
0.454545454545455,1
0.14,1
0.981481481481482,1
0.403361344537815,1
0.52112676056338,1
0.981818181818182,1
0.910112359550562,1
0.59375,1
0.0894308943089431,1
0.233333333333333,1
0.368932038834951,1
0.132075471698113,1
0.2375,1
0.689655172413793,1
0.746835443037975,1
0.247706422018349,1
0.492753623188406,1
0.989130434782609,1
0.391666666666667,1
1.01204819277108,1
0.871794871794872,1
1.30769230769231,1
0.595744680851064,1
1.16666666666667,1
0.711538461538462,1
0.638888888888889,1
1.96774193548387,1
0.587301587301587,1
1.64102564102564,1
0.75,1
1.225,1
0.827586206896552,1
1.96153846153846,1
1.54838709677419,1
1.6,1
1.46341463414634,1
0.48051948051948,1
0.142857142857143,1
0.329787234042553,1
0.591836734693878,1
0.944444444444444,1
0.122448979591837,1
0.232558139534884,1
0.708860759493671,1
0.520833333333333,1
0.471698113207547,1
0.645161290322581,1
1.35135135135135,1
0.224489795918367,1
0.782608695652174,1
0.507042253521127,1
0.0441176470588235,1
0.64,1
0.791666666666667,1
1.44736842105263,1
1.83333333333333,1
0.810810810810811,1
0.603174603174603,1
0.976744186046512,1
