Event ID,Accession Number,Scientific Name,Dataset Title,Locality,Decimal Latitude,Decimal Longitude,Seed/gm,Quantity (count),Quantity (g),Thousand Seed Weight,Storage Relative Humidity,Purity,Storage Temperature,Collection Date,Storage Date,Storage Seed Bank,Collector,Pre-Storage Treatment/History,Plant Form,Form in Storage,Cultivated,Duplicates / Replicates,Permit Number,Collection Fill Rate / X-Ray,Publication DOI,Date Tested,Test Length,Number Germinated,Number Full,Number Empty,Number Not Viable,Number Tested,Germination Rate,Adjusted Germination,Viability,Pre-test Processing Notes,Treatment Media/Substrate,Treatment Day Temp,Treatment Night Temp,Treatment Light Hours,Treatment Dark Hours,Treatment Pretreatment
05712-1,05712-1,Jacksonia furcellata,The Western Australian Seed Centre (Kensington),Marlee Reserve,-32.483333,115.766667,,,1.5943,,,,-20,,,,NAM,,,grams,native,,,,,,,,,,,,,,,,,,,,,
06976-1,06976-1,Daviesia euphorbioides,The Western Australian Seed Centre (Kensington),,,,,15,,,,,-20,,,,A.Crawford,,,seed,cultivated,,,,,,,,,,,,,,,,,,,,,
05877-1,05877-1,Daviesia ovata,The Western Australian Seed Centre (Kensington),,,,,1,,,,,-20,,,,S.Barrett,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01585-1,01585-1,Daviesia euphorbioides,The Western Australian Seed Centre (Kensington),,,,,95,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02245-1,02245-1,Acacia incanicarpa,The Western Australian Seed Centre (Kensington),,,,,14710,,,,,-20,,,,J.A.Cochrane & T. Erickson,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00706-1,00706-1,Acacia congesta subsp. wonganensis,The Western Australian Seed Centre (Kensington),,,,,1313,,,,,-20,,,,J.Schmidberger,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00805-1,00805-1,Daviesia euphorbioides,The Western Australian Seed Centre (Kensington),,,,,151,,,,,-20,,,,J A Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02641-1,02641-1,Acacia sclerophylla var. teretiuscula,The Western Australian Seed Centre (Kensington),,,,,612,,,,,-20,,,,T.Erickson & T.Clifton,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04119-1,04119-1,Acacia saligna,The Western Australian Seed Centre (Kensington),Shorehaven,-31.6,115.666667,,,7.4048,,,,-20,,,,Tranen,,,grams,native,,,,,,,,,,,,,,,,,,,,,
00937-1,00937-1,Acacia errabunda,The Western Australian Seed Centre (Kensington),,,,,18260,,,,,-20,,,,J.A.Cochrane & A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
05743-1,05743-1,Acacia ampliata,The Western Australian Seed Centre (Kensington),,,,,14279,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03121-1,03121-1,Acacia unguicula,The Western Australian Seed Centre (Kensington),,,,,2909,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03808-1,03808-1,Gastrolobium glaucum,The Western Australian Seed Centre (Kensington),,,,,45,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02252-1,02252-1,Gastrolobium hians,The Western Australian Seed Centre (Kensington),,,,,9628,,,,,-20,,,,J.A.Cochrane & T. Erickson,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00542-1,00542-1,Daviesia elongata,The Western Australian Seed Centre (Kensington),,,,,18,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01565-1,01565-1,Acacia heterochroa subsp. robertii,The Western Australian Seed Centre (Kensington),,,,,506,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03545-1,03545-1,Daviesia triflora,The Western Australian Seed Centre (Kensington),Talbot Rd Reserve,-31.866667,116.033333,,,10.04,,,,-20,,,,unknown,,,grams,native,,,,,,,,,,,,,,,,,,,,,
02185-1,02185-1,Gastrolobium hamulosum,The Western Australian Seed Centre (Kensington),,,,,41,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03714-1,03714-1,Jacksonia pungens,The Western Australian Seed Centre (Kensington),,,,,1181,,,,,-20,,,,N.Sheehy,,,seed,native,,,,,,,,,,,,,,,,,,,,,
05650-1,05650-1,Acacia pulchella,The Western Australian Seed Centre (Kensington),Wireless Hill,-32.016667,115.816667,,,5.0427,,,,-20,,,,NAM,,,grams,native,,,,,,,,,,,,,,,,,,,,,
01583-1,01583-1,Acacia aprica,The Western Australian Seed Centre (Kensington),,,,,180,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01021-1,01021-1,Acacia carens,The Western Australian Seed Centre (Kensington),,,,,1167,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02237-1,02237-1,Acacia lachnophylla,The Western Australian Seed Centre (Kensington),Ravensthorpe Range,-33.433333,120.016667,,51930,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06137-1,06137-1,Acacia lasiocarpa,The Western Australian Seed Centre (Kensington),Alkimos,-31.616667,115.7,,,,,,,,,,,Tranen,,,,native,,,,,,,,,,,,,,,,,,,,,
06203-1,06203-1,Viminaria juncea,The Western Australian Seed Centre (Kensington),Oates Rd,-33.666667,115.516667,,,,,,,15,,,,A.Grant (CALM),,,,native,,,,,,,,,,,,,,,,,,,,,
03722-1,03722-1,Bossiaea laxa,The Western Australian Seed Centre (Kensington),,,,,224,,,,,-20,,,,J.Jackson (DEC),,,seed,native,,,,,,,,,,,,,,,,,,,,,
03821-1,03821-1,Acacia volubilis,The Western Australian Seed Centre (Kensington),,,,,20,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01968-1,01968-1,Kennedia lateritia,The Western Australian Seed Centre (Kensington),,,,,15787,,,,,-20,,,,J.Liddelow,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03816-1,03816-1,Gastrolobium papilio,The Western Australian Seed Centre (Kensington),,,,,344,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06796-1,06796-1,Acacia sciophanes,The Western Australian Seed Centre (Kensington),,,,,,,,,,,,,,L.Marsol (DBCA),,,,native,,,,,,,,,,,,,,,,,,,,,
00416-1,00416-1,Jacksonia pungens,The Western Australian Seed Centre (Kensington),,,,,963,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04407-1,04407-1,Daviesia bursarioides,The Western Australian Seed Centre (Kensington),,,,,51,,,,,-20,,,,A.Crawford,,,seed,cultivated,,,,,,,,,,,,,,,,,,,,,
01561-1,01561-1,Daviesia implexa,The Western Australian Seed Centre (Kensington),,,,,30,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00098-1,00098-1,Daviesia pseudaphylla,The Western Australian Seed Centre (Kensington),,,,,431,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02171-1,02171-1,Daviesia megacalyx,The Western Australian Seed Centre (Kensington),,,,,2444,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02584-1,02584-1,Acacia subflexuosa subsp. capillata,The Western Australian Seed Centre (Kensington),,,,,11,,,,,-20,,,,Joel Collins,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00362-1,00362-1,Acacia vassalii,The Western Australian Seed Centre (Kensington),,,,,1037,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02528-1,02528-1,Daviesia ovata,The Western Australian Seed Centre (Kensington),,,,,50,,,,,-20,,,,M. Spencer,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02627-1,02627-1,Acacia leptalea,The Western Australian Seed Centre (Kensington),,,,,89,,,,,-20,,,,T.Erickson & T.Clifton,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03211-1,03211-1,Kennedia lateritia,The Western Australian Seed Centre (Kensington),,,,,3222,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03134-1,03134-1,Acacia aprica,The Western Australian Seed Centre (Kensington),,,,,60,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03640-1,03640-1,Acacia aphylla,The Western Australian Seed Centre (Kensington),,,,,19595,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03332-1,03332-1,Acacia verriculum,The Western Australian Seed Centre (Kensington),Chiddarcooping NR,-30.9,118.633333,,,,,,,15,,,,M.Buist,,,,native,,,,,,,,,,,,,,,,,,,,,
04283-1,04283-1,Daviesia ovata,The Western Australian Seed Centre (Kensington),,,,,174,,,,,-20,,,,S.Barrett,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04256-1,04256-1,Acacia volubilis,The Western Australian Seed Centre (Kensington),,,,,14,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04409-1,04409-1,Acacia congesta subsp. cliftoniana,The Western Australian Seed Centre (Kensington),,,,,2706,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
05521-1,05521-1,Daviesia physodes,The Western Australian Seed Centre (Kensington),Melaleuca,-31.666667,115.9,,,6.9872,,,,-20,,,,Tranen,,,grams,native,,,,,,,,,,,,,,,,,,,,,
04421-1,04421-1,Daviesia euphorbioides,The Western Australian Seed Centre (Kensington),,,,,38,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06335-1,06335-1,Acacia aphylla,The Western Australian Seed Centre (Kensington),,,,,,,,,,,,,,B.Doust (Working on Fire),,,,native,,,,,,,,,,,,,,,,,,,,,
01603-1,01603-1,Acacia leptospermoides subsp. psammophila,The Western Australian Seed Centre (Kensington),,,,,3786,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02244-1,02244-1,Acacia rhamphophylla,The Western Australian Seed Centre (Kensington),,,,,1689,,,,,-20,,,,J.A.Cochrane & J. Wickenden,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02772-1,02772-1,Senna pleurocarpa,The Western Australian Seed Centre (Kensington),Mt Buraminya,-33.216667,123.116667,,,,,,,15,,,,J.A.Cochrane & E. Adams,,,,native,,,,,,,,,,,,,,,,,,,,,
02069-1,02069-1,Acacia varia var. parviflora,The Western Australian Seed Centre (Kensington),Hopetoun tip,-33.916667,120.133333,,1097,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04936-1,04936-1,Gompholobium tomentosum,The Western Australian Seed Centre (Kensington),Caddadup Reserve,-32.6,115.633333,,5729,,,,,-20,,,,NAM,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04587-1,04587-1,Acacia saligna,The Western Australian Seed Centre (Kensington),Peter Bosci,-32.066667,115.85,,,1.295,,,,-20,,,,NAM,,,grams,native,,,,,,,,,,,,,,,,,,,,,
05973-1,05973-1,Kennedia glabrata,The Western Australian Seed Centre (Kensington),,,,,5201,,,,,-20,,,,"J.A.Cochrane, S. Barrett & M. Owens",,,seed,native,,,,,,,,,,,,,,,,,,,,,
06204-1,06204-1,Gastrolobium papilio,The Western Australian Seed Centre (Kensington),,,,,225,,,,,-20,,,,A.Grant (CALM),,,seed,native,,,,,,,,,,,,,,,,,,,,,
01265-1,01265-1,Gastrolobium hamulosum,The Western Australian Seed Centre (Kensington),,,,,107,,,,,-20,,,,"A.Crawford, K.Brunt & V.Clarke",,,seed,native,,,,,,,,,,,,,,,,,,,,,
06458-1,06458-1,Acacia woodmaniorum,The Western Australian Seed Centre (Kensington),,,,,103,,,,,-20,,,,Jordan Baker (Karara mining),,,seed,cultivated,,,,,,,,,,,,,,,,,,,,,
01661-1,01661-1,Gastrolobium leakeanum,The Western Australian Seed Centre (Kensington),,,,,143,,,,,-20,,,,J.A.Cochrane & S. Barrett,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00910-1,00910-1,Acacia dictyoneura,The Western Australian Seed Centre (Kensington),Mara Bridge,-34.4,118.716667,,5730,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01180-1,01180-1,Pultenaea calycina subsp. proxena,The Western Australian Seed Centre (Kensington),,,,,20,,,,,-20,,,,G. Cockerton,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03517-1,03517-1,Cristonia biloba,The Western Australian Seed Centre (Kensington),Talbot Rd Reserve,-31.866667,116.033333,,,76.941,,,,-20,,,,unknown,,,grams,native,,,,,,,,,,,,,,,,,,,,,
02981-1,02981-1,Acacia profusa,The Western Australian Seed Centre (Kensington),Belgian Rd,-33.283333,121.416667,,13933,,,,,-20,,,,J.A.Cochrane & C. Gilovitz,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03616-1,03616-1,Daviesia euphorbioides,The Western Australian Seed Centre (Kensington),,,,,24,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04367-1,04367-1,Daviesia cunderdin,The Western Australian Seed Centre (Kensington),,,,,257,,,,,-20,,,,A.Crawford & B.Phillips (DPaW),,,seed,cultivated,,,,,,,,,,,,,,,,,,,,,
00095-2,00095-2,Daviesia microcarpa,The Western Australian Seed Centre (Kensington),,,,,200,,,,,-20,,,,B.Haberley,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00849-1,00849-1,Acacia ataxiphylla subsp. magna,The Western Australian Seed Centre (Kensington),,,,,359,,,,,-20,,,,J A Cochrane & A Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00899-1,00899-1,Acacia rossei,The Western Australian Seed Centre (Kensington),Cnr Hackling and Ivy Rds,-31.616667,118.85,,4926,,,,,-20,,,,A.Crawford & K.Bettink,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06314-1,06314-1,Jacksonia jackson,The Western Australian Seed Centre (Kensington),,,,,,,,,,,,,,J.Jackson (DBCA),,,,native,,,,,,,,,,,,,,,,,,,,,
06611-1,06611-1,Jacksonia quairading,The Western Australian Seed Centre (Kensington),,,,,,,,,,,,,,K.York (DBCA),,,,native,,,,,,,,,,,,,,,,,,,,,
03462-1,03462-1,Acacia awestoniana,The Western Australian Seed Centre (Kensington),,,,,271,,,,,-20,,,,M.Spencer,,,seed,native,,,,,,,,,,,,,,,,,,,,,
05948-1,05948-1,Acacia flagelliformis,The Western Australian Seed Centre (Kensington),,,,,782,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
05640-1,05640-1,Latrobea colophon,The Western Australian Seed Centre (Kensington),,,,,5,,,,,-20,,,,D. Lehmann,,,seed,native,,,,,,,,,,,,,,,,,,,,,
05970-1,05970-1,Daviesia ovata,The Western Australian Seed Centre (Kensington),,,,,151,,,,,-20,,,,"J.A.Cochrane, S.Barrett & Kyle Townsend",,,seed,native,,,,,,,,,,,,,,,,,,,,,
06509-1,06509-1,Gastrolobium mondurup,The Western Australian Seed Centre (Kensington),,,,,998,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02665-1,02665-1,Daviesia dielsii,The Western Australian Seed Centre (Kensington),,,,,31,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04286-1,04286-1,Daviesia glossosema,The Western Australian Seed Centre (Kensington),,,,,63,,,,,-20,,,,SB 20,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04451-1,04451-1,Acacia denticulosa,The Western Australian Seed Centre (Kensington),,,,,10303,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04117-1,04117-1,Acacia lasiocarpa,The Western Australian Seed Centre (Kensington),Shorehaven,-31.6,115.666667,,59010,,,,,-20,,,,Tranen,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00501-1,00501-1,Acacia aristulata,The Western Australian Seed Centre (Kensington),,,,,5059,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01326-1,01326-1,Acacia leptalea,The Western Australian Seed Centre (Kensington),,,,,476,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04428-1,04428-1,Gastrolobium hamulosum,The Western Australian Seed Centre (Kensington),,,,,6,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00961-1,00961-1,Gastrolobium crenulatum,The Western Australian Seed Centre (Kensington),Toolbrunup,-34.383333,118.05,,650,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01126-1,01126-1,Pultenaea radiata,The Western Australian Seed Centre (Kensington),Lily Rd,-33.733333,115.5,,545,,,,,-20,,,,J.A.Cochrane & M.Spencer,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01522-1,01522-1,Acacia cochlocarpa subsp. cochlocarpa,The Western Australian Seed Centre (Kensington),,,,,10042,,,,,-20,,,,"A.Crawford, L.Monks & S.Patrick",,,seed,native,,,,,,,,,,,,,,,,,,,,,
01573-1,01573-1,Gastrolobium ovalifolium,The Western Australian Seed Centre (Kensington),,,,,2466,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02233-1,02233-1,Pultenaea pauciflora,The Western Australian Seed Centre (Kensington),,,,,93,,,,,-20,,,,N.Sheehy & V.Cunningham,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06457-1,06457-1,Acacia woodmaniorum,The Western Australian Seed Centre (Kensington),,,,,509,,,,,,,,,A.Shaw & J.Borger,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00639-1,00639-1,Daviesia glossosema,The Western Australian Seed Centre (Kensington),,,,,3,,,,,-20,,,,J.A.Cochrane & S. Barrett,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02097-1,02097-1,Daviesia microcarpa,The Western Australian Seed Centre (Kensington),,,,,68,,,,,-20,,,,"A.Crawford, W.Johnston & N.Sheehy",,,seed,native,,,,,,,,,,,,,,,,,,,,,
03186-1,03186-1,Acacia diaphana,The Western Australian Seed Centre (Kensington),,,,,27240,,,,,-20,,,,"J.A.Cochrane, E. Adams & M. Hoggart",,,seed,native,,,,,,,,,,,,,,,,,,,,,
03780-1,03780-1,Daviesia euphorbioides,The Western Australian Seed Centre (Kensington),,,,,8,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02518-1,02518-1,Daviesia bursarioides,The Western Australian Seed Centre (Kensington),,,,,16,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02716-1,02716-1,Jacksonia pungens,The Western Australian Seed Centre (Kensington),,,,,4,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02914-1,02914-1,Acacia subflexuosa subsp. capillata,The Western Australian Seed Centre (Kensington),,,,,823,,,,,-20,,,,J.Collins,,,seed,native,,,,,,,,,,,,,,,,,,,,,
05461-1,05461-1,Gompholobium tomentosum,The Western Australian Seed Centre (Kensington),Melaleuca,-31.666667,115.9,,10160,,,,,-20,,,,Tranen,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06907-1,06907-1,Acacia sulcaticaulis,The Western Australian Seed Centre (Kensington),,,,,,,,,,,,,,D.Symons & P.Golos (DBCA),,,,native,,,,,,,,,,,,,,,,,,,,,
00725-1,00725-1,Acacia drummondii subsp. elegans,The Western Australian Seed Centre (Kensington),,,,,3173,,,,,-20,,,,E.J.Hickman,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00589-1,00589-1,Acacia brachypoda,The Western Australian Seed Centre (Kensington),,,,,1754,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00952-1,00952-1,Gastrolobium subcordatum,The Western Australian Seed Centre (Kensington),,,,,1934,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04064-1,04064-1,Acacia pulchella,The Western Australian Seed Centre (Kensington),Alkimos,-31.6,115.666667,,,,,,,,,,,Tranen,,,,native,,,,,,,,,,,,,,,,,,,,,
01131-1,01131-1,Gastrolobium formosum,The Western Australian Seed Centre (Kensington),,,,,271,,,,,-20,,,,M.Spencer,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06859-1,06859-1,Acacia denticulosa,The Western Australian Seed Centre (Kensington),,,,,,,,,,,,,,L.Marsol (DBCA),,,,native,,,,,,,,,,,,,,,,,,,,,
06274-1,06274-1,Acacia wilsonii,The Western Australian Seed Centre (Kensington),,,,,1827,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03822-1,03822-1,Acacia caesariata,The Western Australian Seed Centre (Kensington),,,,,30310,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01460-1,01460-1,Bossiaea cucullata,The Western Australian Seed Centre (Kensington),Lake King,-33.083333,119.533333,,106,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
05872-1,05872-1,Gastrolobium humile,The Western Australian Seed Centre (Kensington),,,,,705,,,,,-20,,,,Bill Thompson,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00510-1,00510-1,Acacia vassalii,The Western Australian Seed Centre (Kensington),,,,,1260,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00840-1,00840-1,Daviesia microcarpa,The Western Australian Seed Centre (Kensington),,,,,768,,,,,-20,,,,K Tiedemann,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01566-1,01566-1,Acacia heterochroa subsp. robertii,The Western Australian Seed Centre (Kensington),,,,,574,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04536-1,04536-1,Latrobea colophon,The Western Australian Seed Centre (Kensington),,,,,484,,,,,-20,,,,S. Barrett,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06318-1,06318-1,Gastrolobium graniticum,The Western Australian Seed Centre (Kensington),,,,,,,,,,,,,,J.Jackson (DBCA),,,,native,,,,,,,,,,,,,,,,,,,,,
01101-1,01101-1,Gastrolobium callistachys,The Western Australian Seed Centre (Kensington),Cantabilling Rd,-30.283333,115.216667,,11508,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01563-1,01563-1,Acacia assimilis subsp. atroviridis,The Western Australian Seed Centre (Kensington),E of Newdegate,-33.083333,119.233333,,10344,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02487-1,02487-1,Acacia adinophylla,The Western Australian Seed Centre (Kensington),,,,,15,,,,,-20,,,,"J.A.Cochrane, W. Thompson & J. Fogarty",,,seed,native,,,,,,,,,,,,,,,,,,,,,
03246-1,03246-1,Jacksonia velveta,The Western Australian Seed Centre (Kensington),,,,,3424,,,,,-20,,,,A.Crawford & B.Phillips,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06315-1,06315-1,Gastrolobium graniticum,The Western Australian Seed Centre (Kensington),,,,,,,,,,,,,,J.Jackson (DBCA),,,,native,,,,,,,,,,,,,,,,,,,,,
01567-1,01567-1,Acacia tetraneura,The Western Australian Seed Centre (Kensington),,,,,4359,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01599-2,01599-2,Acacia latipes subsp. licina,The Western Australian Seed Centre (Kensington),,,,,400,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03613-1,03613-1,Daviesia euphorbioides,The Western Australian Seed Centre (Kensington),,,,,4,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04438-1,04438-1,Acacia retrorsa,The Western Australian Seed Centre (Kensington),,,,,90,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00292-1,00292-1,Kennedia lateritia,The Western Australian Seed Centre (Kensington),,,,,6500,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00748-1,00748-1,Jacksonia calycina,The Western Australian Seed Centre (Kensington),,,,,580,,,,,-20,,,,E.J.Hickman,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01507-1,01507-1,Gastrolobium appressum,The Western Australian Seed Centre (Kensington),,,,,432,,,,,-20,,,,"A.Crawford, L.Monks & S.Patrick",,,seed,native,,,,,,,,,,,,,,,,,,,,,
04483-1,04483-1,Daviesia pseudaphylla,The Western Australian Seed Centre (Kensington),,,,,169,,,,,-20,,,,D.Lehmann 53,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01750-1,01750-1,Daviesia cunderdin,The Western Australian Seed Centre (Kensington),,,,,50,,,,,-20,,,,Joel Collins,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03631-1,03631-1,Acacia subflexuosa subsp. capillata,The Western Australian Seed Centre (Kensington),,,,,1582,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03763-1,03763-1,Daviesia bursarioides,The Western Australian Seed Centre (Kensington),,,,,20,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
05875-1,05875-1,Daviesia ovata,The Western Australian Seed Centre (Kensington),,,,,327,,,,,-20,,,,S.Barrett,,,seed,native,,,,,,,,,,,,,,,,,,,,,
05973-2,05973-2,Kennedia glabrata,The Western Australian Seed Centre (Kensington),,,,,267,,,,,-20,,,,"J.A.Cochrane, S. Barrett & M. Owens",,,seed,native,,,,,,,,,,,,,,,,,,,,,
06931-1,06931-1,Acacia prismifolia,The Western Australian Seed Centre (Kensington),,,,,21460,,,,,-20,,,,Tranen,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00579-1,00579-1,Acacia ataxiphylla subsp. magna,The Western Australian Seed Centre (Kensington),,,,,242,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02724-1,02724-1,Jacksonia pungens,The Western Australian Seed Centre (Kensington),,,,,14,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06030-1,06030-1,Gastrolobium hamulosum,The Western Australian Seed Centre (Kensington),,,,,,,,,,,,,,B.Phillips (DPaW),,,,native,,,,,,,,,,,,,,,,,,,,,
01352-1,01352-1,Acacia trulliformis,The Western Australian Seed Centre (Kensington),,,,,19414,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03398-1,03398-1,Gastrolobium callistachys,The Western Australian Seed Centre (Kensington),Kalguddering Rd,-30.933333,116.833333,,93,,,,,-20,,,,J.Sampson,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03695-1,03695-1,Daviesia mesophylla,The Western Australian Seed Centre (Kensington),,,,,39,,,,,-20,,,,L.Barrett,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04223-1,04223-1,Acacia pharangites,The Western Australian Seed Centre (Kensington),,,,,267,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06302-1,06302-1,Acacia desertorum var. nudipes,The Western Australian Seed Centre (Kensington),,,,,5916,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06830-1,06830-1,Chorizema humile,The Western Australian Seed Centre (Kensington),,,,,1174,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
